AirportCode;CityCode;CountryCode;LocationType;UtcOffset;TimeZoneId;Latitude;Longitude;AirportName
UWA;UWA;US;Airport;-05:00;America/New_York;42.25;-72.2333;Ware
UWC;UWC;GB;Rail Station;+00:00;Europe/London;52.1953;-2.2217;Worcester Rail Station
UWE;WIE;DE;Rail Station;+01:00;Europe/Berlin;50.07;8.2439;Wiesbaden Rail Station
UWP;UWP;DE;Rail Station;+01:00;Europe/Berlin;51.255;7.15;Wuppertal Rail Station Wuppertal Hbf Ra
UYL;UYL;SD;Airport;+02:00;Africa/Khartoum;12.0536;24.9561;Nyala
UYN;UYN;CN;Airport;+08:00;Asia/Shanghai;38.27;109.7306;Yulin Yuyang
UYU;UYU;BO;Airport;-04:00;America/La_Paz;-20.45;-66.8425;Uyuni
UZC;UZC;RS;Airport;+01:00;Europe/Belgrade;43.9;19.7028;Uzice
UZH;UZH;SA;Airport;+03:00;Asia/Riyadh;26.1;43.9333;Unayzah
UZM;UZM;CA;Airport;-07:00;America/Whitehorse;68.1639;-106.6142;Hope Bay
UZR;UZR;KZ;Airport;+06:00;Asia/Almaty;47.0897;81.6592;Urdzhar
UZU;UZU;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-29.7833;-58.0167;Curuzu Cuatia
VAA;VAA;FI;Airport;+02:00;Europe/Helsinki;63.0506;21.7622;Vaasa
VAB;VAB;CO;Airport;-05:00;America/Bogota;1.1167;-70.75;Yavarate
VAC;VAC;DE;Airport;+01:00;Europe/Berlin;52.9167;8.05;Varrelbusch
VAD;VLD;US;Airport;-05:00;America/New_York;30.9689;-83.1956;Valdosta Moody Afb
VAF;VAF;FR;Airport;+01:00;Europe/Paris;44.9156;4.9686;Valence Chabeuil Apt
VAG;VAG;BR;Airport;-03:00;America/Araguaina;-21.59;-45.4739;Varginha
VAH;VAH;BO;Airport;-04:00;America/La_Paz;-18.4833;-64.1;Vallegrande V. Villagomez Toledo
VAI;VAI;PG;Airport;+10:00;Pacific/Port_Moresby;-2.6925;141.3025;Vanimo
VAK;VAK;US;Airport;-09:00;America/Anchorage;61.54;-165.6019;Chevak
VAL;VAL;BR;Airport;-03:00;America/Araguaina;-13.3667;-39.0667;Valenca
VAM;VAM;MV;Airport;+05:00;Indian/Maldives;3.4708;72.8367;Maamigili Island
VAN;VAN;TR;Airport;+03:00;Europe/Istanbul;38.4683;43.3322;Van Ferit Melen
VAO;VAO;SB;Airport;+11:00;Pacific/Guadalcanal;-7.5853;158.7308;Suavanao
VAP;VAP;CL;Airport;-04:00;America/Santiago;-33.05;-71.4167;Valparaiso Rodelillo
VAR;VAR;BG;Airport;+02:00;Europe/Sofia;43.2319;27.825;Varna
VAS;VAS;TR;Airport;+03:00;Europe/Istanbul;39.8139;36.9036;Sivas
VAT;VAT;MG;Airport;+03:00;Indian/Antananarivo;-19.3833;48.95;Vatomandry
VAU;VAU;FJ;Airport;+12:00;Pacific/Fiji;-17.5;177.8417;Vatukoula
VAV;VAV;TO;Airport;+13:00;Pacific/Tongatapu;-18.5856;-173.9639;Vava'u Lupepau'u
VAW;VAW;NO;Airport;+01:00;Europe/Oslo;70.3553;31.045;Vardo Svartnes
VAZ;VAZ;FR;Off-Line Point;+01:00;Europe/Paris;45.45;6.9833;Val-D'isere Off-Line Point
VBA;VBA;MM;Airport;+06:30;Asia/Yangon;19.77;94.0261;Ann
VBC;MDL;MM;Airport;+06:30;Asia/Yangon;21.9403;96.0894;Mandalay Chan Mya Thazi
VBG;LPC;US;Airport;-08:00;America/Los_Angeles;34.7167;-120.55;Lompoc Vandenberg Afb
VBL;AOG;CN;Rail Station;+08:00;Asia/Shanghai;41.1164;122.9094;Anshanxi Rail Station
VBM;VBM;US;Airport;-09:00;America/Anchorage;57.8575;-157.0867;Blue Mountain
VBP;VBP;MM;Airport;+06:30;Asia/Yangon;11.1492;98.7361;Bokpyin
VBR;VBR;RU;Rail Station;+03:00;Europe/Moscow;60.7211;28.7456;Vyborg Rail Station
VBS;VRN;IT;Airport;+01:00;Europe/Rome;45.4289;10.3306;Verona Brescia
VBT;VGO;ES;Bus Station;+01:00;Europe/Madrid;42.2242;-8.7094;Vigo Bus Station
VBV;VBV;FJ;Airport;+12:00;Pacific/Fiji;-17.2281;-178.9511;Vanuabalavu Island
VBY;VBY;SE;Airport;+01:00;Europe/Stockholm;57.6628;18.3461;Visby
VCA;VCA;VN;Airport;+07:00;Asia/Ho_Chi_Minh;10.0514;105.7633;Cantho
VCB;VCB;US;Airport;-09:00;America/Anchorage;55.0806;-133.0167;View Cove
VCC;VCC;BR;Airport;-03:00;America/Araguaina;-28.4322;-51.025;Vacaria
VCD;VCD;AU;Airport;+09:30;Australia/Darwin;-16.4036;131.0025;Victoria River Downs
VCE;VCE;IT;Airport;+01:00;Europe/Rome;45.5053;12.3519;Venice
VCF;VCF;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-40.7;-66.15;Valcheta
VCH;VCH;UY;Airport;-03:00;America/Montevideo;-31.7583;-54.6139;Vichadero
VCL;VCL;VN;Airport;+07:00;Asia/Ho_Chi_Minh;15.4075;108.7072;Tamky Chulai
VCP;SAO;BR;Airport;-03:00;America/Sao_Paulo;-23.0081;-47.1347;Sao Paulo Viracopos
VCR;VCR;VE;Airport;-04:00;America/Caracas;10.1833;-70.0833;Carora
VCS;VCS;VN;Airport;+07:00;Asia/Ho_Chi_Minh;8.7322;106.6325;Con Dao Coong Airport
VCT;VCT;US;Airport;-06:00;America/Chicago;28.8525;-96.9186;Victoria Regional
VCV;VCV;US;Airport;-08:00;America/Los_Angeles;34.5906;-117.3783;Victorville S. Calif. Logistics Apt
VDA;ETH;IL;Airport;+02:00;Asia/Jerusalem;29.9403;34.9358;Ovda
VDB;VDB;NO;Airport;+01:00;Europe/Oslo;61.0156;9.2881;Fagernes Leirin
VDC;VDC;BR;Airport;-03:00;America/Araguaina;-14.9072;-40.9164;Vitoria Da Conquista Glauber Rocha
VDE;VDE;ES;Airport;+00:00;Atlantic/Canary;27.8147;-17.8869;Valverde El Hierro
VDH;VDH;VN;Airport;+07:00;Asia/Ho_Chi_Minh;17.5153;106.5908;Dong Hoi
VDI;VDI;US;Airport;-05:00;America/New_York;32.2167;-82.4;Vidalia Regional
VDM;VDM;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-40.8703;-62.9967;Viedma Gobernador E. Castello
VDO;VDO;VN;Airport;+07:00;Asia/Ho_Chi_Minh;21.1139;107.4197;Quang Ninh Van Don International
VDP;VDP;VE;Airport;-04:00;America/Caracas;9.2167;-66.0167;Valle De La Pascua
VDR;VDR;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-31.95;-65.15;Villa Dolores
VDS;VDS;NO;Airport;+01:00;Europe/Oslo;70.0644;29.8375;Vadso
VDT;MVD;UY;Bus Station;-03:00;America/Montevideo;-34.8936;-56.1667;Montevideo Bus Station
VDU;RFG;US;Airport;-06:00;America/Chicago;28.3028;-97.2833;Refugio Tom O'conner Apt
VDY;VDY;IN;Airport;+05:30;Asia/Kolkata;15.1747;76.6347;Vidyanagar Jindal
VDZ;VDZ;US;Airport;-09:00;America/Anchorage;61.1339;-146.2483;Valdez
VEE;VEE;US;Airport;-09:00;America/Anchorage;67.0064;-146.3783;Venetie
VEG;VEG;GY;Airport;-04:00;America/Guyana;5.55;-59.2833;Maikwak
VEJ;VEJ;DK;Airport;+01:00;Europe/Copenhagen;55.7;9.5333;Vejle Airport
VEL;VEL;US;Airport;-07:00;America/Denver;40.4433;-109.5108;Vernal Regional
VER;VER;MX;Airport;-06:00;America/Mexico_City;19.1458;-96.1872;Veracruz
VEV;VEV;SB;Airport;+11:00;Pacific/Guadalcanal;-7.9167;156.7;Barakoma
VEX;VEX;US;Airport;-06:00;America/Chicago;48.3833;-102.9;Tioga
VEY;VEY;IS;Airport;+00:00;Atlantic/Reykjavik;63.425;-20.2792;Vestmannaeyjar
VFA;VFA;ZW;Airport;+02:00;Africa/Harare;-18.0958;25.8389;Victoria Falls
VFC;XVF;FR;Bus Station;+01:00;Europe/Paris;45.9839;4.7208;Villefranche-Sur-Saone Bus Station
VGA;VGA;IN;Airport;+05:30;Asia/Kolkata;16.5306;80.7969;Vijayawada
VGD;VGD;RU;Airport;+03:00;Europe/Moscow;59.2819;39.945;Vologda
VGG;VGG;LA;Airport;+07:00;Asia/Vientiane;18.9167;102.45;Vangrieng
VGO;VGO;ES;Airport;+01:00;Europe/Madrid;42.2317;-8.6267;Vigo
VGS;VGS;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-35.0333;-63.0167;General Villegas
VGT;LAS;US;Airport;-08:00;America/Los_Angeles;36.2092;-115.1956;Las Vegas North Las Vegas Apt
VGZ;VGZ;CO;Airport;-05:00;America/Bogota;0.9822;-76.6042;Mocoa Villagarzon
VHC;VHC;AO;Airport;+01:00;Africa/Luanda;-9.6892;20.4317;Saurimo
VHM;VHM;SE;Airport;+01:00;Europe/Stockholm;64.5792;16.8336;Vilhelmina
VHN;VHN;US;Airport;-06:00;America/Chicago;31.06;-104.785;Van Horn Culberson County
VHV;VHV;RU;Airport;+09:00;Asia/Yakutsk;63.4589;120.2686;Verkhnevilyuysk
VHY;VHY;FR;Airport;+01:00;Europe/Paris;46.1717;3.4042;Vichy Charmeil
VHZ;VHZ;PF;Airport;-10:00;Pacific/Tahiti;-18.7797;-138.8533;Vahitahi
VIA;VIA;BR;Airport;-03:00;America/Araguaina;-27.0083;-51.1361;Videira Angelo Ponzoni
VIB;VIB;MX;Airport;-07:00;America/Mazatlan;25.0583;-111.7;Villa Constitucion
VIC;VIC;IT;Airport;+01:00;Europe/Rome;45.5717;11.5269;Vicenza
VID;VID;BG;Airport;+02:00;Europe/Sofia;43.9833;22.8167;Vidin
VIE;VIE;AT;Airport;+01:00;Europe/Vienna;48.1103;16.5781;Vienna
VIF;VIF;IT;Airport;+01:00;Europe/Rome;41.8853;16.1761;Vieste Heliport
VIG;VIG;VE;Airport;-04:00;America/Caracas;8.6242;-71.6728;El Vigia Juan P. Perez Alfonso
VIH;VIH;US;Airport;-06:00;America/Chicago;38.1306;-91.7694;Rolla/Vichy Rolla National
VII;VII;VN;Airport;+07:00;Asia/Ho_Chi_Minh;18.7375;105.6708;Vinh City
VIJ;VIJ;VG;Airport;-04:00;America/Tortola;18.4461;-64.4281;Virgin Gorda
VIK;VIK;US;Airport;-09:00;America/Anchorage;69.5;-147.3333;Kavik Airstrip
VIL;VIL;MA;Airport;+01:00;Africa/Casablanca;23.7183;-15.9319;Dakhla
VIN;VIN;UA;Airport;+02:00;Europe/Zaporozhye;49.245;28.6103;Vinnytsia Gavryshivka Intl
VIO;VIT;ES;Rail Station;+01:00;Europe/Madrid;42.8414;-2.6725;Vitoria Rail Station
VIP;VIP;CH;Airport;+01:00;Europe/Zurich;46.8478;6.9222;Payerne Payerne
VIQ;VIQ;TL;Airport;+09:00;Asia/Dili;-8.8833;126.3667;Viqueque
VIR;DUR;ZA;Airport;+02:00;Africa/Johannesburg;-29.7711;31.0583;Durban Virginia Airport
VIS;VIS;US;Airport;-08:00;America/Los_Angeles;36.3211;-119.3958;Visalia Municipal
VIT;VIT;ES;Airport;+01:00;Europe/Madrid;42.8828;-2.7244;Vitoria
VIU;VIU;SB;Airport;+11:00;Pacific/Guadalcanal;-8.5;157.6833;Viru Harbour
VIV;VIV;PG;Airport;+10:00;Pacific/Port_Moresby;-9.3;150.3167;Vivigani
VIX;VIX;BR;Airport;-03:00;America/Araguaina;-20.2581;-40.2864;Vitoria
VIY;PAR;FR;Airport;+01:00;Europe/Paris;48.7742;2.1917;Paris Villacoublay-Velizy Villacoublay-
VJB;VJB;MZ;Airport;+02:00;Africa/Maputo;-25.0333;33.6167;Xai-Xai
VJI;VJI;US;Airport;-05:00;America/New_York;36.6861;-82.0353;Abingdon
VJQ;VJQ;MZ;Airport;+02:00;Africa/Maputo;-15.5;37.0167;Gurue
VKG;VKG;VN;Airport;+07:00;Asia/Ho_Chi_Minh;9.9583;105.1333;Rachgia
VKO;MOW;RU;Airport;+03:00;Europe/Moscow;55.5917;37.2614;Moscow/Vnukovo
VKR;KRK;PL;Rail Station;+01:00;Europe/Warsaw;50.0675;19.9472;Krakow Glowny Rail Station
VKS;VKS;US;Airport;-06:00;America/Chicago;32.2333;-90.9333;Vicksburg Municipal
VKT;VKT;RU;Airport;+03:00;Europe/Moscow;67.4892;63.9956;Vorkuta
VKW;VKW;US;Airport;-09:00;America/Anchorage;69.6667;-146.9167;West Kavik
VLA;VLA;US;Airport;-06:00;America/Chicago;38.95;-89.0833;Vandalia Municipal
VLC;VLC;ES;Airport;+01:00;Europe/Madrid;39.4894;-0.4817;Valencia
VLD;VLD;US;Airport;-05:00;America/New_York;30.7825;-83.2767;Valdosta Regional
VLE;VLE;US;Airport;-07:00;America/Phoenix;35.65;-112.2;Grand Canyon Valle
VLG;VLG;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-37.2353;-57.0297;Villa Gesell
VLI;VLI;VU;Airport;+11:00;Pacific/Efate;-17.6994;168.3197;Port Vila Bauerfield
VLK;VLK;RU;Airport;+03:00;Europe/Moscow;47.6833;42.0833;Volgodonsk
VLL;VLL;ES;Airport;+01:00;Europe/Madrid;41.7061;-4.8519;Valladolid
VLM;VLM;BO;Airport;-04:00;America/La_Paz;-21.25;-63.5;Villamontes Rafael Pabon
VLN;VLN;VE;Airport;-04:00;America/Caracas;10.1497;-67.9283;Valencia
VLO;VLO;US;Airport;-08:00;America/Los_Angeles;38.1167;-122.2333;Vallejo Stolport
VLP;VLP;BR;Airport;-04:00;America/Porto_Velho;-9.9808;-51.1403;Vila Rica
VLR;VLR;CL;Airport;-04:00;America/Santiago;-28.6;-70.7667;Vallenar
VLS;VLS;VU;Airport;+11:00;Pacific/Efate;-16.7958;168.1769;Valesdir
VLU;VLU;RU;Airport;+03:00;Europe/Moscow;56.3833;30.6167;Velikiye Luki
VLV;VLV;VE;Airport;-04:00;America/Caracas;9.3408;-70.5842;Valera Antonio N. Briceno
VLY;VLY;GB;Airport;+00:00;Europe/London;53.2483;-4.5353;Anglesey Valley
VME;VME;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-33.7253;-65.3781;Villa Mercedes Villa Reynolds
VMI;VMI;PY;Airport;-04:00;America/Asuncion;-22.25;-58.0;Puerto Valle Mi Dr. Juan Plate
VMU;VMU;PG;Airport;+10:00;Pacific/Port_Moresby;-7.5;144.8;Baimuru Flying Boat Base
VNA;VNA;LA;Airport;+07:00;Asia/Vientiane;15.7;106.4333;Salavan
VNC;VNC;US;Airport;-05:00;America/New_York;27.0667;-82.4333;Venice Municipal
VND;VND;MG;Airport;+03:00;Indian/Antananarivo;-23.35;47.5667;Vangaindrano
VNE;VNE;FR;Airport;+01:00;Europe/Paris;47.7192;-2.7233;Vannes Meucon
VNG;VNG;LA;Airport;+07:00;Asia/Vientiane;18.9333;102.5;Viengxay
VNL;VNL;CU;Bus Station;-05:00;America/Havana;22.6139;-83.7125;Vinales Bus Station
VNO;VNO;LT;Airport;+02:00;Europe/Vilnius;54.6342;25.2858;Vilnius
VNR;VNR;AU;Airport;+10:00;Australia/Brisbane;-16.8667;141.9167;Vanrook Station
VNS;VNS;IN;Airport;+05:30;Asia/Kolkata;25.4522;82.8594;Varanasi
VNT;VNT;LV;Airport;+02:00;Europe/Riga;57.3578;21.5442;Ventspils
VNX;VNX;MZ;Airport;+02:00;Africa/Maputo;-22.0183;35.3133;Vilanculos
VNY;LAX;US;Airport;-08:00;America/Los_Angeles;34.2061;-118.4903;Los Angeles Van Nuys Apt
VNZ;VNZ;IT;Rail Station;+01:00;Europe/Rome;45.5411;11.5386;Vicenza Rail Station
VOD;PRG;CZ;Airport;+01:00;Europe/Prague;50.2167;14.3956;Prague Vodochody
VOG;VOG;RU;Airport;+03:00;Europe/Moscow;48.7825;44.3456;Volgograd
VOH;VOH;MG;Airport;+03:00;Indian/Antananarivo;-13.3667;50.0;Vohimarina
VOI;VOI;LR;Airport;+00:00;Africa/Monrovia;8.4167;-9.75;Voinjama Tenebu
VOK;VOK;US;Airport;-06:00;America/Chicago;43.9392;-90.2625;Camp Douglas Volk Field
VOL;VOL;GR;Airport;+02:00;Europe/Athens;39.2197;22.7944;Volos
VOT;VOT;BR;Airport;-03:00;America/Araguaina;-20.4;-49.9833;Votuporanga Domingos Pignatari
VOZ;VOZ;RU;Airport;+03:00;Europe/Moscow;51.8142;39.2297;Voronezh
VPE;VPE;AO;Airport;+01:00;Africa/Luanda;-17.0439;15.6847;Ondjiva
VPG;VPG;KE;Airport;+03:00;Africa/Nairobi;-3.8428;39.805;Vipingo
VPN;VPN;IS;Airport;+00:00;Atlantic/Reykjavik;65.7206;-14.8506;Vopnafjordur
VPS;VPS;US;Airport;-06:00;America/Chicago;30.4867;-86.52;Valparaiso
VPY;VPY;MZ;Airport;+02:00;Africa/Maputo;-19.1514;33.4289;Chimoio
VPZ;VPZ;US;Airport;-06:00;America/Chicago;41.45;-86.9833;Valparaiso Porter County Municipal
VQQ;JAX;US;Airport;-05:00;America/New_York;30.5;-81.6833;Jacksonville Cecil Apt
VQS;VQS;PR;Airport;-04:00;America/Puerto_Rico;18.1347;-65.4936;Vieques
VRA;VRA;CU;Airport;-05:00;America/Havana;23.0344;-81.4353;Varadero
VRB;VRB;US;Airport;-05:00;America/New_York;27.6556;-80.4181;Vero Beach Municipal
VRC;VRC;PH;Airport;+08:00;Asia/Manila;13.5772;124.2056;Virac
VRD;RDO;PL;Bus Station;+01:00;Europe/Warsaw;51.3925;21.1572;Radom Bus Station
VRE;VRE;ZA;Airport;+02:00;Africa/Johannesburg;-31.6833;18.5833;Vredendal
VRI;VRI;RU;Airport;+03:00;Europe/Moscow;68.8481;58.2003;Varandey
VRK;VRK;FI;Airport;+02:00;Europe/Helsinki;62.1711;27.8686;Varkaus
VRL;VRL;PT;Airport;+00:00;Europe/Lisbon;41.2761;-7.7206;Vila Real
VRN;VRN;IT;Airport;+01:00;Europe/Rome;45.3964;10.8881;Verona
VRO;VRA;CU;Airport;-05:00;America/Havana;23.1333;-81.3;Varadero Kawama Apt
VRR;VRR;AL;Rail Station;+01:00;Europe/Tirane;40.4661;19.4825;Vlore Rail Station
VRS;VRS;US;Airport;-06:00;America/Chicago;38.4347;-92.8167;Versailles Roy Otten Memorial
VRU;VRU;ZA;Airport;+02:00;Africa/Johannesburg;-26.9833;24.7333;Vryburg
VRY;VRY;NO;Airport;+01:00;Europe/Oslo;67.6906;12.68;Vaeroy Heliport
VRZ;VRZ;BR;Airport;-03:00;America/Araguaina;-21.2403;-44.9642;Lavras
VSA;VSA;MX;Airport;-06:00;America/Mexico_City;17.9969;-92.8175;Villahermosa
VSE;VSE;PT;Airport;+00:00;Europe/Lisbon;40.7333;-7.8836;Viseu
VSF;VSF;US;Airport;-05:00;America/New_York;43.3411;-72.5194;Springfield Hartness State
VSG;VSG;UA;Airport;+02:00;Europe/Zaporozhye;48.4181;39.3792;Luhansk International
VSK;VSK;US;Airport;-08:00;America/Los_Angeles;46.2183;-119.21;Kennewick Vista Field
VSN;VSN;NL;Rail Station;+01:00;Europe/Amsterdam;51.3631;6.1731;Venlo Railway Station
VSO;VSO;VN;Airport;+07:00;Asia/Ho_Chi_Minh;9.4333;105.4667;Phuoc Long
VST;STO;SE;Airport;+01:00;Europe/Stockholm;59.5894;16.6336;Stockholm Vasteras
VTA;VTA;HN;Airport;-06:00;America/Tegucigalpa;14.9333;-87.25;Victoria
VTB;VTB;BY;Airport;+03:00;Europe/Minsk;55.1264;30.3503;Vitebsk
VTE;VTE;LA;Airport;+07:00;Asia/Vientiane;17.9883;102.5633;Vientiane
VTF;VTF;FJ;Airport;+12:00;Pacific/Fiji;-18.55;177.6167;Vatulele Island
VTG;VTG;VN;Airport;+07:00;Asia/Ho_Chi_Minh;10.3744;107.0911;Vung Tau
VTI;VIT;ES;Bus Station;+01:00;Europe/Madrid;42.8497;-2.6658;Vitoria Bus Station
VTL;VTL;FR;Airport;+01:00;Europe/Paris;48.2239;5.9353;Vittel Champ De Courses
VTM;VTM;IL;Airport;+02:00;Asia/Jerusalem;31.2083;35.0122;Nevatim Afb
VTN;VTN;US;Airport;-06:00;America/Chicago;42.85;-100.55;Valentine Miller Field
VTU;VTU;CU;Airport;-05:00;America/Havana;20.9878;-76.9358;Las Tunas Hermanos Ameijeiras
VTZ;VTZ;IN;Airport;+05:30;Asia/Kolkata;17.7211;83.2244;Vishakhapatnam
VUP;VUP;CO;Airport;-05:00;America/Bogota;10.435;-73.2494;Valledupar Alfonso Lopez Pumarejo
VUS;VUS;RU;Airport;+03:00;Europe/Moscow;60.7847;46.2564;Veliky Ustyug
VUU;VUU;MW;Airport;+02:00;Africa/Blantyre;-14.8386;35.3019;Liwonde Mvuu Camp
VVB;VVB;MG;Airport;+03:00;Indian/Antananarivo;-19.8333;48.8;Mahanoro
VVC;VVC;CO;Airport;-05:00;America/Bogota;4.1678;-73.6139;Villavicencio Vanguardia
VVI;SRZ;BO;Airport;-04:00;America/La_Paz;-17.6447;-63.1353;Santa Cruz Viru Viru
VVK;VVK;SE;Airport;+01:00;Europe/Stockholm;57.7833;16.5333;Vastervik
VVN;VVN;PE;Airport;-05:00;America/Lima;-11.8547;-72.9397;Malvinas
VVO;VVO;RU;Airport;+10:00;Asia/Vladivostok;43.3989;132.1481;Vladivostok
VVZ;VVZ;DZ;Airport;+01:00;Africa/Algiers;26.7236;8.6228;Illizi Takhamalt
VWA;VWA;CN;Rail Station;+08:00;Asia/Shanghai;41.8169;123.4281;Shenyangbei Rail Station
VWB;VWB;CN;Rail Station;+08:00;Asia/Shanghai;43.9094;125.3219;Changchun Rail Station
VXC;VXC;MZ;Airport;+02:00;Africa/Maputo;-13.2739;35.2664;Lichinga
VXE;VXE;CV;Airport;-01:00;Atlantic/Cape_Verde;16.8336;-25.0547;Sao Vicente
VXO;VXO;SE;Airport;+01:00;Europe/Stockholm;56.9292;14.7281;Vaxjo
VYD;VYD;ZA;Airport;+02:00;Africa/Johannesburg;-27.7833;30.8;Vryheid
VYI;VYI;RU;Airport;+09:00;Asia/Yakutsk;63.7572;121.6917;Vilyuysk
VYN;XVI;FR;Bus Station;+01:00;Europe/Paris;45.5214;4.8742;Vienne Multimodale Bus Station
VYS;VYS;US;Airport;-06:00;America/Chicago;41.3525;-89.1497;Peru Illinois Valley Regional
WAA;WAA;US;Airport;-09:00;America/Anchorage;65.6233;-168.095;Wales
WAB;WAB;PG;Airport;+10:00;Pacific/Port_Moresby;-5.4833;143.6667;Wabag
WAC;WAC;ET;Airport;+03:00;Africa/Addis_Ababa;7.1667;37.1667;Waca
WAD;WAD;MG;Airport;+03:00;Indian/Antananarivo;-17.45;47.5167;Andriamena
WAE;WAE;SA;Airport;+03:00;Asia/Riyadh;20.5042;45.1994;Wadi Al Dawaser
WAF;WAF;PK;Airport;+05:00;Asia/Karachi;32.2833;69.5667;Wana
WAG;WAG;NZ;Airport;+12:00;Pacific/Auckland;-39.9625;175.0231;Wanganui
WAH;WAH;US;Airport;-06:00;America/Chicago;46.2667;-96.6;Wahpeton Harry Stern
WAI;WAI;MG;Airport;+03:00;Indian/Antananarivo;-14.8989;47.9939;Antsohihy Ambalabe
WAJ;WAJ;PG;Airport;+10:00;Pacific/Port_Moresby;-6.95;142.65;Wawoi Falls
WAK;WAK;MG;Airport;+03:00;Indian/Antananarivo;-22.3;44.5333;Ankazoabo
WAL;WAL;US;Airport;-05:00;America/New_York;37.9333;-75.3833;Wallops Island Wallops Flt Facility
WAM;WAM;MG;Airport;+03:00;Indian/Antananarivo;-17.8;48.4333;Ambatondrazaka
WAN;WAN;AU;Airport;+10:00;Australia/Brisbane;-25.3667;141.9333;Waverney
WAO;WAO;PG;Airport;+10:00;Pacific/Port_Moresby;-6.9894;145.0753;Wabo
WAP;WAP;CL;Airport;-04:00;America/Santiago;-43.6333;-71.8167;Alto Palena
WAQ;WAQ;MG;Airport;+03:00;Indian/Antananarivo;-18.7;44.6167;Antsalova
WAR;WAR;ID;Airport;+09:00;Asia/Jayapura;-3.2333;140.9833;Waris
WAT;WAT;IE;Airport;+00:00;Europe/Dublin;52.1872;-7.0869;Waterford
WAU;WAU;AU;Airport;+09:30;Australia/Darwin;-20.6411;134.2172;Wauchope
WAV;WAV;AU;Airport;+09:30;Australia/Darwin;-17.65;130.8833;Wave Hill
WAW;WAW;PL;Airport;+01:00;Europe/Warsaw;52.1658;20.9672;Warsaw
WAX;WAX;LY;Airport;+02:00;Africa/Tripoli;32.9525;12.0156;Zuara
WAY;WAY;US;Airport;-05:00;America/New_York;39.9;-80.1833;Waynesburg Greene County
WAZ;WAZ;AU;Airport;+10:00;Australia/Brisbane;-28.15;151.95;Warwick
WBA;WBA;ID;Airport;+09:00;Asia/Jayapura;-2.8167;129.4833;Seram Island Wahai
WBB;WBB;US;Airport;-09:00;America/Anchorage;63.5147;-162.2842;Stebbins
WBC;WBC;PG;Airport;+10:00;Pacific/Port_Moresby;-9.3167;150.35;Wapolu
WBD;WBD;MG;Airport;+03:00;Indian/Antananarivo;-15.2;48.4833;Befandriana
WBE;WBE;MG;Airport;+03:00;Indian/Antananarivo;-14.5333;48.7;Bealanana Ankaizina
WBG;WBG;DE;Airport;+01:00;Europe/Berlin;54.4594;9.5164;Schleswig Jagel
WBI;WBU;US;Airport;-07:00;America/Denver;40.0333;-105.2833;Boulder Broker Inn Apt
WBK;WBK;US;Airport;-05:00;America/New_York;44.2447;-84.1797;West Branch Community
WBM;WBM;PG;Airport;+10:00;Pacific/Port_Moresby;-5.635;143.8917;Wapenamanda
WBN;WBN;US;Airport;-05:00;America/New_York;42.4667;-71.15;Woburn
WBO;WBO;MG;Airport;+03:00;Indian/Antananarivo;-21.6;45.1333;Beroroha Antsoa
WBQ;WBQ;US;Airport;-09:00;America/Anchorage;66.3619;-147.4094;Beaver
WBR;WBR;US;Airport;-05:00;America/New_York;43.7167;-85.5;Big Rapids Roben-Hood
WBU;WBU;US;Airport;-07:00;America/Denver;40.0333;-105.2333;Boulder
WBW;AVP;US;Airport;-05:00;America/New_York;41.2333;-75.8833;Wilkes-Barre/Scranton Wyoming Valley
WCA;WCA;CL;Airport;-04:00;America/Santiago;-42.5;-73.75;Castro Gamboa
WCC;WCC;US;Off-Line Point;-08:00;America/Los_Angeles;41.7878;-117.2683;West Coast Cities Off-Line Point
WCD;WCD;AU;Airport;+08:00;Australia/Perth;-30.1833;122.4;Carosue Dam
WCH;WCH;CL;Airport;-04:00;America/Santiago;-42.7819;-72.835;Nuevo Chaiten
WCR;WCR;US;Airport;-09:00;America/Anchorage;67.5;-148.5;Chandalar Lake
WDA;WDA;YE;Airport;+03:00;Asia/Aden;14.8667;45.55;Wadi Ain
WDB;WDB;US;Airport;-09:00;America/Anchorage;55.45;-131.7833;Deep Bay
WDG;WDG;US;Airport;-06:00;America/Chicago;36.38;-97.7911;Enid Woodring Regional
WDH;WDH;NA;Airport;+02:00;Africa/Windhoek;-22.48;17.4708;Windhoek
WDI;WDI;AU;Airport;+10:00;Australia/Brisbane;-26.3167;151.8667;Wondai
WDN;WDN;US;Airport;-08:00;America/Los_Angeles;48.7167;-123.0333;Waldron Island Waldronaire
WDR;WDR;US;Airport;-05:00;America/New_York;33.9833;-83.6667;Winder Barrow County
WDS;WDS;CN;Airport;+08:00;Asia/Shanghai;32.5933;110.9061;Shiyan Wudangshan
WDY;ADQ;US;Airport;-09:00;America/Anchorage;57.7528;-152.4833;Kodiak Fss
WEA;WEA;US;Airport;-06:00;America/Chicago;32.75;-97.7833;Weatherford Parker County
WEC;WEC;CN;Rail Station;+08:00;Asia/Shanghai;19.6075;110.7331;Wenchang Rail Station
